room_id,rating,city,contextualPicturesCount,lat,long,listingObjType,name,roomTypeCategory,reviewCount,canInstantBook,price,maxGuestCapacity,SYSTEM_BEACH,SYSTEM_VIEW_OCEAN,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_POOL,SYSTEM_PETS,SYSTEM_TV,SYSTEM_ELEVATOR,SYSTEM_NO_DETECTOR_CO2,SYSTEM_WORKSPACE,SYSTEM_SURVEILLANCE,SYSTEM_DRYER,SYSTEM_SNOWFLAKE,SYSTEM_PATIO_BALCONY,SYSTEM_FLOWER,SYSTEM_JACUZZI,SYSTEM_WASHER,isSuperHost,isVerified,yearHosting,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_NO_DETECTOR_SMOKE,SYSTEM_HAIRDRYER,SYSTEM_LOCK_ON_DOOR,SYSTEM_VIEW_CITY,SYSTEM_REFRIGERATOR,SYSTEM_LUGGAGE_DROP,SYSTEM_EV_CHARGER,SYSTEM_VIEW_MOUNTAIN,SYSTEM_FIREPLACE,SYSTEM_SMOKING_ALLOWED,SYSTEM_BREAKFAST,SYSTEM_BOAT_SAIL,SYSTEM_CALENDAR,SYSTEM_GYM
779244568823862111,0.0,quangninh,7,20.9524043,107.0798114,REGULAR,Phòng 2 giường king,private_room,0,0,970000,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
42722574,0.0,quangninh,8,20.86434,106.66414,REGULAR,The Flam_link_ant - Phòng tiêu chuẩn @ Vinhomes Imperia,private_room,0,0,912942,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
43884902,0.0,quangninh,13,20.9592,107.00734,REGULAR,Ziczac@ Sunrise Deluxe Bay View căn hộ - 2 phòng ngủ,entire_home,0,0,809318,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
26734778,0.0,quangninh,11,20.95698,107.04934,REGULAR,Lam 's House Hotel,entire_home,0,0,971174,16.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
589704260176236231,0.0,quangninh,7,20.72512,107.05011,REGULAR,Bánh mì cuộn Munic Twin-Pin,private_room,0,0,862000,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
659749743615659440,0.0,quangninh,6,20.918747616792732,106.99134321264299,REGULAR,Tầm nhìn ra biển của gia đình cao cấp,private_room,0,0,958589,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
45853296,0.0,quangninh,17,20.95892,107.00608,REGULAR,Studio đôi tuyệt đẹp tại Vịnh Hạ Long @,entire_home,0,0,940121,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
43938511,0.0,quangninh,6,20.80338,107.03917,REGULAR,L’amour Doux,private_room,0,0,863264,16.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0
677164248469467045,0.0,quangninh,13,20.83701,106.70278,REGULAR,"Căn hộ cực đẹp có bể bơi, bi-a,gym miễn phí",private_room,0,0,912942,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
49238928,0.0,quangninh,5,20.95045,107.07096,REGULAR,Rancho Homestay với tầm nhìn từ tầng cao nhất ra Bảo tàng,private_room,0,0,890118,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
36318464,0.0,quangninh,12,20.97235,107.0439,REGULAR,Phòng homestay nhỏ 2 phòng ngủ gần bãi tắm,private_room,0,0,804471,4.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
620260831033375846,0.0,quangninh,6,20.94764,107.10631,REGULAR,Phòng nghỉ tiện nghi tại Halong City.,private_room,0,0,847731,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
39764481,0.0,quangninh,10,20.95252,107.02395,REGULAR,ZicZac @ căn hộ sang trọng - Hướng nhìn ra vịnh -  02 phòng ngủ,entire_home,0,0,944205,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
37935053,0.0,quangninh,30,20.72962,107.05562,REGULAR,"Phòng Cỏ Chanh tại nhà Thơm, Cát Bà",private_room,2,0,970000,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,6.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
661034097686354601,0.0,quangninh,24,20.96152,107.00374,REGULAR,Homestay Hạ Long - ABeo Homestay,entire_home,0,0,821647,4.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
658871193264466663,0.0,quangninh,11,20.837011144181545,106.7035804096937,REGULAR,Superior rooms w bathtub,private_room,0,0,855883,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
43782140,0.0,quangninh,10,20.96015,107.00877,REGULAR,Quynh Anh Homestay -  Greenbay Garden Ha Long,entire_home,0,0,890212,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
41539160,0.0,quangninh,29,20.96086,107.00861,REGULAR,Căn hộ Dream Hill,entire_home,0,0,860118,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
674529384929897722,0.0,quangninh,11,20.83621,106.70424,REGULAR,Căn hộ xinh xắn đẳng cấp nhất Văn Cao,private_room,0,0,912942,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
43959704,0.0,quangninh,12,20.79846,107.04324,REGULAR,Khánh Ngọc Homestay is newly two-storey hostel,private_room,0,0,863264,12.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0
30385143,4.33,quangninh,20,20.96114,107.0507,REGULAR,Halong Bay Full Day Boat Trip,private_room,3,0,912942,16.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
47351965,0.0,quangninh,20,20.82445,106.67372,REGULAR,Căn hộ SAOLA Lê Chân 302,entire_home,0,0,859271,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
43500642,0.0,quangninh,15,20.95811,107.00005,REGULAR,Ha Long Sweet Home,entire_home,0,0,943414,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
626320709226301045,0.0,quangninh,17,20.83738,106.705,REGULAR,"Căn hộ hiện đại, phòng ngủ rộng rãi",private_room,0,0,912942,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
574282844687282256,0.0,quangninh,8,20.95907,106.99497,REGULAR,BIM Homestay căn hộ 2 phòng ngủ mới hoàn thiện.,entire_home,0,0,912942,6.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
41464073,0.0,quangninh,30,20.96178,107.04696,REGULAR,Phòng gia đình/Tầm nhìn ra vườn/Trung tâm Hạ Long/Ban công lớn,private_room,1,0,822789,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,6.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
659122492535105482,0.0,quangninh,12,20.8369209,106.7035696,REGULAR,"Standard rooms at Grand Hill, 118 Do Nhuan st.",private_room,0,0,804530,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
16178572,4.0,quangninh,13,20.73826,107.03152,REGULAR,Phòng tập thể NHÌN RA CỬA HANG CAT BA,shared_room,3,0,947177,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
626303129170016080,0.0,quangninh,14,20.836477,106.704025,REGULAR,"Cho thuê căn hộ 1 phòng ngủ có bếp, bể bơi, gym",private_room,0,0,912942,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
37148609,4.56,quangninh,26,20.73118,107.05761,REGULAR,"Phòng gừng ở Aroma House, Catba",private_room,9,0,970000,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,6.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
28198266,0.0,quangninh,30,20.96387,107.04871,REGULAR,Căn hộ Hạ Long của gia đình Bob,entire_home,0,0,855883,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
42847240,0.0,quangninh,14,20.83431,106.71044,REGULAR,Gallant168 |Căn hộ với quang cảnh thành phố |Gần sân bay,private_room,0,0,847324,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
43547462,0.0,quangninh,8,20.95553,107.04653,REGULAR,138 khách sạn giá rẻ nhìn ra biển,private_room,0,0,855883,14.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
33380896,0.0,quangninh,20,20.95906,107.00713,REGULAR,Chiêm ngưỡng tuyệt đẹp 1Br🏖️ Vị trí đắc địa Hạ Long🏖 ️,entire_home,0,0,863648,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
40789263,0.0,quangninh,9,20.72621,107.04675,REGULAR,thành phố & biển phòng G - khách sạn ganesh,private_room,0,0,944197,4.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0
39039071,0.0,quangninh,16,20.98584,107.75365,REGULAR,Khách sạn tốt nhất trên đảo Cô Tô - Tôi Yêu Khách sạn Coto,private_room,0,0,855883,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
817804649047383556,0.0,quangninh,9,20.83774,106.71372,REGULAR,Văn Úc (Homestay Cửa Biển),private_room,0,0,912942,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
24841511,0.0,quangninh,18,20.9595,107.00549,REGULAR,"Hai phòng ngủ,bao gồm một phòng ngủ chính (Chế độ xem biển)",private_room,2,0,987059,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,5.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
43438226,0.0,quangninh,5,20.95924,107.00541,REGULAR,Một trong những chỗ nghỉ bán chạy nhất ở Hạ Long,entire_home,0,0,912942,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
47359472,0.0,quangninh,21,20.82391,106.67278,REGULAR,Căn hộ SAOLA Lê Chân 201,entire_home,0,0,859271,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
43562809,0.0,quangninh,10,20.96119,107.00854,REGULAR,Bee 's Homestay/Studio 2 - Green Bay Garden Hạ Long,entire_home,0,0,890212,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
17765991,0.0,quangninh,7,21.03063,106.79287,REGULAR,Căn hộ rộng rãi vị trí trung tâm Phùng Tuấn,entire_home,0,0,917209,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
19200019,0.0,quangninh,10,20.96849,107.07711,REGULAR,"Discover Ha Long Bay , Quang Ninh Apt Dang Nam",entire_home,0,0,917209,5.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
44260443,0.0,quangninh,5,20.86201,106.67439,REGULAR,Khách sạn Lạc Long,private_room,0,0,812518,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
