room_id,rating,city,contextualPicturesCount,lat,long,listingObjType,name,roomTypeCategory,reviewCount,canInstantBook,price,maxGuestCapacity,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_TV,SYSTEM_DRYER,SYSTEM_SNOWFLAKE,SYSTEM_PATIO_BALCONY,SYSTEM_HAIRDRYER,SYSTEM_REFRIGERATOR,SYSTEM_NO_DETECTOR_CO2,SYSTEM_NO_DETECTOR_SMOKE,SYSTEM_WORKSPACE,SYSTEM_ELEVATOR,SYSTEM_SURVEILLANCE,isSuperHost,isVerified,yearHosting,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_JACUZZI,SYSTEM_BATHTUB,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_LOCK_ON_DOOR,SYSTEM_VIEW_OCEAN,SYSTEM_WASHER,SYSTEM_PETS,SYSTEM_VIEW_CITY,SYSTEM_EV_CHARGER,SYSTEM_HIGH_CHAIR,SYSTEM_CRIB,SYSTEM_SMOKING_ALLOWED,SYSTEM_FLOWER,SYSTEM_LUGGAGE_DROP,SYSTEM_FIREPLACE,SYSTEM_SAUNA,SYSTEM_MICROWAVE,SYSTEM_POOL,SYSTEM_CALENDAR,SYSTEM_BREAKFAST
907573362134858737,5.0,hanoi,15,21.068077801257886,105.82254309207201,REGULAR,KEM HOME 2- Charming Bright* West Lake,entire_home,3,0,474730,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
46229103,4.75,hanoi,19,21.1186,105.80347,REGULAR,Green Homestay,private_room,8,0,324540,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
628478416887162501,4.62,hanoi,21,21.021695,105.85979,REGULAR,Phòng ánh sáng mặt trời gần Nhà hát Lớn,private_room,13,0,377164,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.9166666666666666,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
924905403467355931,0.0,hanoi,8,21.0341811,105.8329803,REGULAR,Le Shu Apt * 5 mins to Old Town,private_room,0,0,392235,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
38928362,4.9,hanoi,30,21.04364,105.84512,REGULAR,Căn hộ Old Quarter Cozy Sunshine có ban công view tuyệt vời,private_room,10,0,454491,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
825800715037223293,4.8,hanoi,12,21.03853,105.84669,REGULAR,Ngân sách|Trung tâm| Morden Cosy Home,entire_home,5,0,435000,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
39633737,4.76,hanoi,22,20.99568,105.8791,REGULAR,Kiwi Sweet Studio (Phòng 401),entire_home,17,0,335506,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
891528326246386997,0.0,hanoi,20,21.03993,105.84774,REGULAR,*Hanoi Loft* Spacious bedroom in Old Quarter!,private_room,2,0,406645,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
42682438,4.93,hanoi,3,21.02644,105.8341,REGULAR,di tích lịch sử văn hóa,private_room,15,0,285294,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
772939734836349147,0.0,hanoi,8,21.068723956601414,105.8220838080439,REGULAR,"A simple room, with a cat.",private_room,0,0,426218,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
43152213,4.67,hanoi,19,21.03221,105.84624,REGULAR,Toàn cảnh tầng thượng*Khu phố cổ*Thang máy và giặt,entire_home,30,0,487866,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
876456490987383481,5.0,hanoi,15,21.03191,105.84431,REGULAR,Mia's Home in Old Quarter/City View/Lift,entire_home,5,0,479294,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
934500150526310520,0.0,hanoi,5,21.032972314974725,105.79042413431009,REGULAR,"Căn hộ nhỏ xinh, riêng tư",entire_home,0,0,401870,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
740053486028534848,4.79,hanoi,15,21.05026,105.83937,REGULAR,Căn hộ view hồ thoáng mát với không gian xanh,private_room,34,0,392518,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.75,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
722682778367261355,5.0,hanoi,24,21.02417,105.82834,REGULAR,Phòng riêng vui vẻ Có cửa sổ ánh sáng tự nhiên,private_room,3,0,303553,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,5.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
870118745112046288,0.0,hanoi,9,21.03284,105.81013,REGULAR,2 studio near westlake and lotte badinh,private_room,2,0,359927,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.8333333333333334,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
888128215489217175,0.0,hanoi,20,21.05285,105.8374432,REGULAR,"Sun Clover Home-indochine style,city view,westlake",private_room,0,0,455330,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
661914022530614120,4.97,hanoi,13,21.02278,105.83206,REGULAR,Yue 越 Homestay #2 @yueviet,private_room,77,0,450724,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
37176288,5.0,hanoi,30,21.036119528358086,105.81427652430372,REGULAR,HiHome-Deluxe Studio-With kitchen-near Lotte/Vin,private_room,4,0,485000,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
906089185926256928,0.0,hanoi,8,21.0189055,105.7758082,REGULAR,eterbe house - Căn hộ cao cấp Đình Thôn,private_room,1,0,362405,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.16666666666666666,1.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
937272005664224368,0.0,hanoi,10,21.03166134767548,105.84462532254037,REGULAR,Ha Noi's Old Quarter|City center| Window Room,private_room,0,0,368775,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
47363762,0.0,hanoi,16,21.02759,105.84247,REGULAR,HBT Homestay | Căn hộ 2 tầng khép kín | Hoàn Kiếm,entire_home,0,0,450765,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
825829918200290669,5.0,hanoi,7,21.0189403,105.7768348,REGULAR,Căn hộ cho thuê tại MyDinh,entire_home,3,0,350000,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
922153641990302056,0.0,hanoi,13,21.01141230755941,105.85943821817636,REGULAR,Cửa sổ lớn-gần trung tâm-bếp,private_room,0,0,366884,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
843928904800987551,3.5,hanoi,7,21.0315055,105.855027,REGULAR,"Phòng ấm cúng ở Hồ Gươm, Hoàn Kiếm",private_room,8,0,302778,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
907614103408958750,0.0,hanoi,10,21.0341383,105.8057554,REGULAR,Studio Fully furnished- VnaHomes,private_room,0,0,447200,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
47752792,4.63,hanoi,11,21.0556,105.82077,REGULAR,Lagrace05 Chỗ ở đẹp và ấm cúng,entire_home,51,0,456471,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
835896006413135819,4.83,hanoi,20,21.02828,105.84484,REGULAR,The Heart Of Old Quater/ Super Location,entire_home,6,0,453214,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
28697951,5.0,hanoi,11,21.0552,105.8207,REGULAR,Nhà ở chung cư Xuân La,entire_home,6,0,464514,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
10540525,4.78,hanoi,26,21.03316,105.84552,REGULAR,Phòng studio rộng rãi gần khu phố cổ,private_room,244,0,456471,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
893229812700211252,0.0,hanoi,9,21.0246426,105.7924486,REGULAR,phòng studio cầu giấy,entire_home,0,0,417483,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
638097652302709346,4.86,hanoi,17,21.03096,105.8498,REGULAR,Căn hộ Le Dotie_ 50m đến hồ Hoàn Kiếm,private_room,7,0,345692,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
844817886726901754,4.67,hanoi,8,21.033092023426853,105.81121545284986,REGULAR,3 studio near WestLake and Lotte BaDinh,private_room,6,0,357759,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
933182080020296324,0.0,hanoi,30,21.036722882601953,105.85224816256563,REGULAR,An_Sunshine Loft/Big Window/Old Quarter/Checkin247,private_room,0,0,448350,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
20019831,4.91,hanoi,30,21.04287,105.79099,REGULAR,"Phòng có bếp, WC, Netflix gần phố khu ăn uống",entire_home,205,0,429569,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
775006366335844531,0.0,hanoi,19,21.03778,105.82332,REGULAR,NatureLight_StudioCENTER_BADINH,private_room,2,0,472788,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
632296533719672996,0.0,hanoi,10,21.01829,105.84683,REGULAR,Căn hộ Avocado - 10 phút đến Phố cổ,private_room,0,0,449108,5.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
681461296652410397,4.25,hanoi,10,21.04346,105.84274,REGULAR,"Faro 3, Nhà có 1 phòng ngủ tại Ba Đình",private_room,8,0,473425,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
24218923,4.79,hanoi,14,21.02973,105.80951,REGULAR,Căn hộ Ba Đình Studio với tầm nhìn ra thành phố,entire_home,14,0,445059,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
29343797,4.65,hanoi,16,21.06185,105.82189,REGULAR,"R401 - Vị trí đẹp & yên tĩnh ở Đặng Thai Mai, Tây Hồ",entire_home,44,0,437883,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
916113594323304009,0.0,hanoi,11,21.0342015,105.8324867,REGULAR,Audray’s Homestay,private_room,0,0,431608,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
607518036738741515,4.75,hanoi,30,21.03389,105.83329,REGULAR,Căn hộ Le Jane - Lăng Chủ tịch Hồ Chí Minh gần đó,private_room,4,0,482203,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
43785127,4.14,hanoi,17,21.03892,105.84705,REGULAR,Annam❤️Train street★Toàn bộ studio mới❤ ️Xanh bạc hà,entire_home,42,0,406259,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
937250217714214088,0.0,hanoi,10,21.0282517,105.8431422,REGULAR,Babylon * 10minsto HoanKiemLake,private_room,0,0,410859,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
876509822188179585,4.33,hanoi,8,21.0189403,105.7768348,REGULAR,DinhThon Studio Apartment,entire_home,3,0,350000,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
13788880,4.96,hanoi,30,21.03773,105.82974,REGULAR,Studio được trang bị nội thất Ba Đình gần Hồ Tây & Lotte,entire_home,24,0,458605,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
613431475800553165,4.44,hanoi,16,21.036753,105.852882,REGULAR,"Trái tim của khu phố cổ với máy chiếu, tầm nhìn đáng yêu",entire_home,25,0,374306,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
709835938086573677,4.89,hanoi,6,21.04372,105.84103,REGULAR,Căn hộ cao cấp trung tâm Q. Ba Đình,private_room,64,0,433647,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
871358493981648713,0.0,hanoi,9,21.05197,105.83642,REGULAR,KEM HOME / 1 Bedroom / Balcony,entire_home,0,0,487853,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
924665475588354817,0.0,hanoi,13,21.05850944457178,105.83428840791832,REGULAR,R4 Studio chợ hoa Tây Hồ.,private_room,0,0,433739,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
653962105972226033,0.0,hanoi,13,21.03037,105.84714,REGULAR,Căn hộ Thỏ_5 phút đến Nhà thờ,private_room,2,0,430579,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
684318065354819712,4.39,hanoi,10,21.0192407,105.8527467,REGULAR,Vị trí trung tâm - Ban công Homestay,entire_home,36,0,445059,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
18487010,4.61,hanoi,16,21.05485,105.83753,REGULAR,Sống cùng gia đình bản xứ Kim Hà Nội 4,private_room,65,0,323718,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
21716101,4.65,hanoi,15,21.05525,105.83541,REGULAR,Phòng studio King,entire_home,24,0,404667,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
680119000770696802,0.0,hanoi,7,21.01774,105.84667,REGULAR,Căn hộ Esther - 5 phút đến Khu phố cổ,private_room,2,0,380103,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
41022125,4.88,hanoi,20,21.0389,105.82903,REGULAR,"Nhà tôi có bốn phòng sạch sẽ, yên tĩnh. R2",entire_home,16,0,414330,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
890913492801885089,0.0,hanoi,9,21.04911,105.84742,REGULAR,Rent-a-Room - Serviced Apartment (3B),private_room,0,0,395156,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
936720149795485988,0.0,hanoi,11,21.065579617343985,105.82830569422066,REGULAR,"R5 Studio chợ hoa Tây Hồ, Hà Nội.",private_room,0,0,437607,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
35044198,4.8,hanoi,22,21.03537,105.82274,REGULAR,Quyet Homestay #6 (Mekong Delta Studio),private_room,20,0,377679,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
791750120177725056,4.89,hanoi,16,21.03319,105.8517,REGULAR,Phòng Ruby - Thoải mái và thân thiện với môi trường - Gác mái Ngõ,private_room,9,0,337523,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
